Datetime,Open,High,Low,Close,Volume
2024-03-28 22:15:00,1.07779,1.07781,1.07752,1.07754,0
2024-03-28 22:30:00,1.07755,1.07756,1.07748,1.07748,0
2024-03-28 22:45:00,1.07747,1.07753,1.07743,1.07743,0
2024-03-28 23:00:00,1.07743,1.07758,1.07741,1.07755,0
2024-03-28 23:15:00,1.07755,1.07765,1.07754,1.07761,0
2024-03-28 23:30:00,1.07761,1.07765,1.0775,1.07754,0
2024-03-28 23:45:00,1.07754,1.07769,1.07751,1.07766,0
2024-03-29 00:00:00,1.07765,1.07778,1.07759,1.07761,0
2024-03-29 00:15:00,1.07765,1.07765,1.07741,1.07745,0
2024-03-29 00:30:00,1.07745,1.07754,1.07744,1.0775,0
2024-03-29 00:45:00,1.07751,1.07753,1.07748,1.0775,0
2024-03-29 01:00:00,1.07752,1.07755,1.07744,1.07748,0
2024-03-29 01:15:00,1.07748,1.07753,1.07744,1.07747,0
2024-03-29 01:30:00,1.07747,1.07767,1.07746,1.07758,0
2024-03-29 01:45:00,1.07757,1.0776,1.07754,1.07756,0
2024-03-29 02:00:00,1.07756,1.07776,1.07754,1.0777,0
2024-03-29 02:15:00,1.0777,1.07775,1.07768,1.0777,0
2024-03-29 02:30:00,1.07772,1.07815,1.07769,1.07788,0
2024-03-29 02:45:00,1.07802,1.07813,1.07678,1.0768,0
2024-03-29 03:00:00,1.0768,1.07714,1.07679,1.07713,0
2024-03-29 03:15:00,1.0771,1.07733,1.07704,1.07731,0
2024-03-29 03:30:00,1.0773,1.07749,1.07718,1.07742,0
2024-03-29 03:45:00,1.07742,1.07788,1.0774,1.07786,0
2024-03-29 04:00:00,1.07786,1.07786,1.07755,1.07759,0
2024-03-29 04:15:00,1.07759,1.07762,1.07725,1.0775,0
2024-03-29 04:30:00,1.0775,1.07775,1.07734,1.07772,0
2024-03-29 04:45:00,1.07773,1.07821,1.07768,1.07821,0
2024-03-29 05:00:00,1.07821,1.07845,1.07813,1.07826,0
2024-03-29 05:15:00,1.07825,1.07864,1.07818,1.07848,0
2024-03-29 05:30:00,1.07846,1.07879,1.07832,1.07839,0
2024-03-29 05:45:00,1.07838,1.07849,1.07818,1.0784,0
2024-03-29 06:00:00,1.07841,1.07878,1.0784,1.07869,0
2024-03-29 06:15:00,1.07869,1.07916,1.07864,1.07886,0
2024-03-29 06:30:00,1.07887,1.07904,1.0787,1.07877,0
2024-03-29 06:45:00,1.07877,1.07878,1.07862,1.07867,0
2024-03-29 07:00:00,1.07868,1.07874,1.07861,1.07863,0
2024-03-29 07:15:00,1.07865,1.0787,1.07796,1.07796,0
2024-03-29 07:30:00,1.07803,1.08051,1.07801,1.07977,0
2024-03-29 07:45:00,1.07976,1.07986,1.07936,1.07979,0
2024-03-29 08:00:00,1.07978,1.07994,1.07977,1.07994,0
2024-03-29 08:15:00,1.07994,1.08033,1.07977,1.0799,0
2024-03-29 08:30:00,1.07984,1.07993,1.07938,1.07946,0
2024-03-29 08:45:00,1.07947,1.07988,1.07942,1.07981,0
2024-03-29 09:00:00,1.07983,1.07989,1.07961,1.07972,0
2024-03-29 09:15:00,1.07972,1.07978,1.07958,1.07958,0
2024-03-29 09:30:00,1.07956,1.07962,1.07949,1.07961,0
2024-03-29 09:45:00,1.07959,1.07966,1.0794,1.07953,0
2024-03-29 10:00:00,1.07952,1.0796,1.0788,1.07893,0
2024-03-29 10:15:00,1.07894,1.07919,1.07885,1.07907,0
2024-03-29 10:30:00,1.07908,1.07911,1.07895,1.07898,0
2024-03-29 10:45:00,1.07897,1.07921,1.07883,1.07919,0
2024-03-29 11:00:00,1.0792,1.07926,1.07882,1.07883,0
2024-03-29 11:15:00,1.07883,1.07893,1.07878,1.07881,0
2024-03-29 11:30:00,1.07882,1.07884,1.07868,1.07869,0
2024-03-29 11:45:00,1.0787,1.07881,1.07867,1.07877,0
2024-03-29 12:00:00,1.07877,1.07891,1.07873,1.07877,0
2024-03-29 12:15:00,1.07876,1.07884,1.07874,1.07879,0
2024-03-29 12:30:00,1.07877,1.07887,1.07876,1.07877,0
2024-03-29 12:45:00,1.07876,1.07891,1.07875,1.07881,0
2024-03-29 13:00:00,1.07882,1.07899,1.07876,1.07887,0
2024-03-29 13:15:00,1.07888,1.07898,1.07887,1.07889,0
2024-03-29 13:30:00,1.0789,1.07897,1.07889,1.07893,0
2024-03-29 13:45:00,1.07893,1.07896,1.07885,1.07893,0
2024-03-29 14:00:00,1.07893,1.07899,1.07881,1.07888,0
2024-03-29 14:15:00,1.07887,1.07926,1.07887,1.07915,0
2024-03-29 14:30:00,1.07915,1.07931,1.07913,1.07914,0
2024-03-29 14:45:00,1.07913,1.07922,1.079,1.07904,0
2024-03-29 15:00:00,1.07904,1.07924,1.07901,1.07914,0
2024-03-29 15:15:00,1.07916,1.07951,1.07898,1.07934,0
2024-03-29 15:30:00,1.07933,1.0795,1.07908,1.07917,0
2024-03-29 15:45:00,1.07916,1.07941,1.07898,1.07898,0
2024-03-31 17:00:00,1.07882,1.07927,1.07848,1.07913,0
2024-03-31 17:15:00,1.07913,1.07935,1.07907,1.07925,0
2024-03-31 17:30:00,1.07927,1.0793,1.07903,1.07911,0
2024-03-31 17:45:00,1.07911,1.07926,1.07895,1.07926,0
2024-03-31 18:00:00,1.07926,1.07965,1.07855,1.07948,0
2024-03-31 18:15:00,1.07949,1.07964,1.07923,1.07934,0
2024-03-31 18:30:00,1.07934,1.07935,1.07881,1.07885,0
2024-03-31 18:45:00,1.07886,1.07886,1.07855,1.07865,0
2024-03-31 20:00:00,1.07932,1.07963,1.07918,1.07952,0
2024-03-31 20:15:00,1.07951,1.07982,1.07945,1.07971,0
2024-03-31 20:30:00,1.07969,1.07987,1.0795,1.07953,0
2024-03-31 20:45:00,1.07952,1.07965,1.07901,1.07912,0
2024-03-31 21:00:00,1.07911,1.07945,1.07897,1.07932,0
2024-03-31 21:15:00,1.07932,1.07941,1.07911,1.07922,0
2024-03-31 21:30:00,1.07922,1.07931,1.07892,1.07903,0
2024-03-31 21:45:00,1.07901,1.07901,1.07856,1.07867,0
2024-03-31 22:00:00,1.07866,1.0787,1.07848,1.07864,0
2024-03-31 22:15:00,1.07865,1.07876,1.07856,1.07876,0
2024-03-31 22:30:00,1.07874,1.07895,1.07869,1.07889,0
2024-03-31 22:45:00,1.0789,1.0789,1.07871,1.07877,0
2024-03-31 23:00:00,1.07878,1.07881,1.07848,1.07861,0
2024-03-31 23:15:00,1.07862,1.07871,1.07847,1.07851,0
2024-03-31 23:30:00,1.07852,1.07902,1.07852,1.07894,0
2024-03-31 23:45:00,1.07892,1.07913,1.07883,1.07903,0
2024-04-01 00:00:00,1.07902,1.07911,1.07874,1.07882,0
2024-04-01 00:15:00,1.07881,1.07881,1.07858,1.07864,0
2024-04-01 00:30:00,1.07865,1.07875,1.07841,1.0785,0
2024-04-01 00:45:00,1.0785,1.07872,1.0785,1.07867,0
2024-04-01 01:00:00,1.07866,1.07872,1.07847,1.07848,0
2024-04-01 01:15:00,1.07847,1.0785,1.07837,1.07838,0
2024-04-01 01:30:00,1.07838,1.07847,1.07827,1.0783,0
2024-04-01 01:45:00,1.07829,1.07863,1.07829,1.07853,0
2024-04-01 02:00:00,1.0785,1.07869,1.07844,1.07869,0
2024-04-01 02:15:00,1.0787,1.07894,1.07861,1.07892,0
2024-04-01 02:30:00,1.07893,1.07904,1.07872,1.07881,0
2024-04-01 02:45:00,1.07883,1.07889,1.07853,1.07865,0
2024-04-01 03:00:00,1.07865,1.07911,1.07846,1.07906,0
2024-04-01 03:15:00,1.07905,1.07921,1.07886,1.07902,0
2024-04-01 03:30:00,1.07904,1.07911,1.07875,1.07881,0
2024-04-01 03:45:00,1.07883,1.07883,1.07829,1.07859,0
2024-04-01 04:00:00,1.07859,1.07866,1.07831,1.07859,0
2024-04-01 04:15:00,1.07859,1.07913,1.07859,1.07907,0
2024-04-01 04:30:00,1.07906,1.07915,1.0788,1.07897,0
2024-04-01 04:45:00,1.07897,1.07908,1.07885,1.07897,0
2024-04-01 05:00:00,1.07897,1.07908,1.07878,1.07879,0
2024-04-01 05:15:00,1.07878,1.07896,1.07871,1.07878,0
2024-04-01 05:30:00,1.0788,1.07903,1.07872,1.07878,0
2024-04-01 05:45:00,1.07878,1.07888,1.07856,1.0786,0
2024-04-01 06:00:00,1.0786,1.07866,1.07826,1.07827,0
2024-04-01 06:15:00,1.07827,1.07837,1.07807,1.07816,0
2024-04-01 06:30:00,1.07816,1.07827,1.07805,1.07806,0
2024-04-01 06:45:00,1.07806,1.07818,1.07796,1.07813,0
2024-04-01 07:00:00,1.07813,1.07855,1.07798,1.07848,0
2024-04-01 07:15:00,1.07847,1.07847,1.07824,1.07837,0
2024-04-01 07:30:00,1.07837,1.07875,1.07831,1.07849,0
2024-04-01 07:45:00,1.0785,1.07856,1.07835,1.07839,0
2024-04-01 08:00:00,1.0784,1.07857,1.07793,1.07795,0
2024-04-01 08:15:00,1.07793,1.07828,1.07771,1.0779,0
2024-04-01 08:30:00,1.07789,1.07815,1.07773,1.07789,0
2024-04-01 08:45:00,1.07789,1.07823,1.07771,1.07817,0
2024-04-01 09:00:00,1.07817,1.07829,1.07793,1.07795,0
2024-04-01 09:15:00,1.07797,1.07811,1.07783,1.07785,0
2024-04-01 09:30:00,1.07786,1.07802,1.07761,1.07765,0
2024-04-01 09:45:00,1.07768,1.07784,1.07718,1.07734,0
2024-04-01 10:00:00,1.07734,1.07734,1.07448,1.07501,0
2024-04-01 10:15:00,1.07501,1.07513,1.07435,1.07439,0
2024-04-01 10:30:00,1.07439,1.07487,1.074,1.07402,0
2024-04-01 10:45:00,1.07402,1.07465,1.07394,1.07444,0
2024-04-01 11:00:00,1.07443,1.07454,1.07394,1.07418,0
2024-04-01 11:15:00,1.07419,1.07423,1.07373,1.0738,0
2024-04-01 11:30:00,1.07379,1.07387,1.07322,1.07331,0
2024-04-01 11:45:00,1.0733,1.07334,1.07309,1.07326,0
2024-04-01 12:00:00,1.07327,1.07346,1.07312,1.07345,0
2024-04-01 12:15:00,1.07345,1.07366,1.0734,1.07357,0
2024-04-01 12:30:00,1.07357,1.07363,1.07342,1.07359,0
2024-04-01 12:45:00,1.07359,1.07368,1.07349,1.07365,0
2024-04-01 13:00:00,1.07366,1.07418,1.07366,1.07417,0
2024-04-01 13:15:00,1.07415,1.0744,1.07403,1.07422,0
2024-04-01 13:30:00,1.07423,1.07424,1.074,1.07411,0
2024-04-01 13:45:00,1.07412,1.07419,1.07399,1.07417,0
2024-04-01 14:00:00,1.07416,1.07421,1.07403,1.07407,0
2024-04-01 14:15:00,1.07406,1.07427,1.07405,1.07409,0
2024-04-01 14:30:00,1.07407,1.07414,1.07368,1.07376,0
2024-04-01 14:45:00,1.07377,1.0739,1.07371,1.07376,0
2024-04-01 15:00:00,1.07376,1.07427,1.07374,1.07414,0
2024-04-01 15:15:00,1.07414,1.0742,1.07397,1.074,0
2024-04-01 15:30:00,1.07399,1.07417,1.07393,1.07411,0
2024-04-01 15:45:00,1.07411,1.07422,1.07401,1.07418,0
2024-04-01 16:00:00,1.07418,1.07425,1.07414,1.07423,0
2024-04-01 16:15:00,1.07425,1.07426,1.07415,1.07419,0
2024-04-01 16:30:00,1.07419,1.07424,1.07419,1.07419,0
2024-04-01 16:45:00,1.07419,1.07432,1.07419,1.0743,0
2024-04-01 17:00:00,1.07428,1.07431,1.07374,1.07416,0
2024-04-01 17:15:00,1.07415,1.07446,1.07402,1.0744,0
2024-04-01 17:30:00,1.07439,1.0744,1.07421,1.07427,0
2024-04-01 17:45:00,1.07426,1.07438,1.07421,1.07437,0
2024-04-01 18:00:00,1.07436,1.07437,1.0742,1.07428,0
2024-04-01 18:15:00,1.07428,1.0743,1.07423,1.07423,0
2024-04-01 18:30:00,1.07424,1.07424,1.07416,1.07417,0
2024-04-01 18:45:00,1.07416,1.07425,1.07398,1.07398,0
2024-04-01 19:00:00,1.07398,1.07398,1.07355,1.07369,0
2024-04-01 19:15:00,1.07371,1.07396,1.07357,1.0739,0
2024-04-01 19:30:00,1.07393,1.07395,1.07369,1.07373,0
2024-04-01 19:45:00,1.07374,1.0739,1.07366,1.07372,0
2024-04-01 20:00:00,1.0737,1.0737,1.07312,1.07344,0
2024-04-01 20:15:00,1.07342,1.07358,1.07309,1.07325,0
2024-04-01 20:30:00,1.07327,1.07342,1.07319,1.07335,0
2024-04-01 20:45:00,1.07336,1.07388,1.07326,1.07371,0
2024-04-01 21:00:00,1.07372,1.07372,1.07322,1.07325,0
2024-04-01 21:15:00,1.07326,1.07377,1.07302,1.07367,0
2024-04-01 21:30:00,1.07367,1.07382,1.07331,1.0734,0
2024-04-01 21:45:00,1.07339,1.07343,1.07323,1.0734,0
2024-04-01 22:00:00,1.0734,1.0734,1.07298,1.07302,0
2024-04-01 22:15:00,1.07303,1.0732,1.07295,1.0732,0
2024-04-01 22:30:00,1.0732,1.07332,1.07318,1.07327,0
2024-04-01 22:45:00,1.07327,1.07353,1.07318,1.07348,0
2024-04-01 23:00:00,1.07349,1.07362,1.07346,1.07347,0
2024-04-01 23:15:00,1.07348,1.07348,1.07308,1.0731,0
2024-04-01 23:30:00,1.0731,1.07327,1.0731,1.07315,0
2024-04-01 23:45:00,1.07315,1.07315,1.07296,1.073,0
2024-04-02 00:00:00,1.07302,1.07303,1.07293,1.07301,0
2024-04-02 00:15:00,1.07302,1.07318,1.07295,1.07318,0
2024-04-02 00:30:00,1.07319,1.07339,1.07319,1.07339,0
2024-04-02 00:45:00,1.07338,1.0734,1.07316,1.07331,0
2024-04-02 01:00:00,1.0733,1.07349,1.07326,1.07341,0
2024-04-02 01:15:00,1.0734,1.0734,1.07316,1.07316,0
2024-04-02 01:30:00,1.07316,1.07325,1.07302,1.07307,0
2024-04-02 01:45:00,1.07305,1.07314,1.07259,1.07265,0
2024-04-02 02:00:00,1.07266,1.07298,1.07249,1.07291,0
2024-04-02 02:15:00,1.0729,1.07319,1.07276,1.0731,0
2024-04-02 02:30:00,1.07308,1.0732,1.07246,1.07252,0
2024-04-02 02:45:00,1.07251,1.07289,1.07251,1.07286,0
2024-04-02 03:00:00,1.07286,1.07305,1.0726,1.07302,0
2024-04-02 03:15:00,1.07304,1.07332,1.07299,1.07323,0
2024-04-02 03:30:00,1.07322,1.07375,1.07322,1.07372,0
2024-04-02 03:45:00,1.07373,1.07427,1.07359,1.07418,0
2024-04-02 04:00:00,1.07419,1.07419,1.073,1.07363,0
2024-04-02 04:15:00,1.07362,1.07363,1.07264,1.07274,0
2024-04-02 04:30:00,1.07276,1.07324,1.07265,1.07318,0
2024-04-02 04:45:00,1.07318,1.07327,1.07288,1.07313,0
2024-04-02 05:00:00,1.07313,1.07401,1.0731,1.07378,0
2024-04-02 05:15:00,1.0738,1.07405,1.07374,1.07392,0
2024-04-02 05:30:00,1.07392,1.07408,1.07363,1.07407,0
2024-04-02 05:45:00,1.07406,1.0743,1.07378,1.0742,0
2024-04-02 06:00:00,1.0742,1.07423,1.07386,1.07402,0
2024-04-02 06:15:00,1.07403,1.07428,1.07397,1.07428,0
2024-04-02 06:30:00,1.07427,1.07429,1.07388,1.07399,0
2024-04-02 06:45:00,1.074,1.07457,1.07397,1.07451,0
2024-04-02 07:00:00,1.07451,1.07474,1.07429,1.07457,0
2024-04-02 07:15:00,1.07457,1.07464,1.07431,1.07449,0
2024-04-02 07:30:00,1.07451,1.07477,1.07445,1.07454,0
2024-04-02 07:45:00,1.07454,1.07535,1.0744,1.07515,0
2024-04-02 08:00:00,1.07515,1.07561,1.07456,1.07471,0
2024-04-02 08:15:00,1.07471,1.07483,1.07455,1.07476,0
2024-04-02 08:30:00,1.07477,1.07524,1.07457,1.0749,0
2024-04-02 08:45:00,1.07491,1.07506,1.07464,1.07489,0
2024-04-02 09:00:00,1.07489,1.07567,1.07479,1.07557,0
2024-04-02 09:15:00,1.07556,1.0761,1.07531,1.07602,0
2024-04-02 09:30:00,1.07601,1.07683,1.07573,1.0766,0
2024-04-02 09:45:00,1.07658,1.07668,1.07612,1.07648,0
2024-04-02 10:00:00,1.07648,1.07764,1.07592,1.07713,0
2024-04-02 10:15:00,1.07713,1.0779,1.0769,1.07768,0
2024-04-02 10:30:00,1.07768,1.07768,1.07705,1.07724,0
2024-04-02 10:45:00,1.07723,1.07738,1.07631,1.07657,0
2024-04-02 11:00:00,1.07658,1.07718,1.07643,1.0768,0
2024-04-02 11:15:00,1.07679,1.07706,1.07666,1.07668,0
2024-04-02 11:30:00,1.07667,1.07694,1.07657,1.07684,0
2024-04-02 11:45:00,1.07684,1.07701,1.07677,1.07689,0
2024-04-02 12:00:00,1.07689,1.07702,1.07664,1.07664,0
2024-04-02 12:15:00,1.07665,1.07678,1.07647,1.07669,0
2024-04-02 12:30:00,1.07668,1.07701,1.07668,1.07688,0
2024-04-02 12:45:00,1.07689,1.07696,1.07671,1.07681,0
2024-04-02 13:00:00,1.07682,1.07687,1.07657,1.07662,0
2024-04-02 13:15:00,1.07663,1.07665,1.07647,1.07647,0
2024-04-02 13:30:00,1.07647,1.07676,1.07644,1.07659,0
2024-04-02 13:45:00,1.07659,1.07672,1.07651,1.07672,0
2024-04-02 14:00:00,1.07673,1.07684,1.07666,1.07666,0
2024-04-02 14:15:00,1.07666,1.07667,1.07638,1.07638,0
2024-04-02 14:30:00,1.07637,1.07639,1.07625,1.07628,0
2024-04-02 14:45:00,1.07627,1.07648,1.07622,1.07632,0
2024-04-02 15:00:00,1.07635,1.07646,1.07631,1.07635,0
2024-04-02 15:15:00,1.07634,1.07634,1.07604,1.07606,0
2024-04-02 15:30:00,1.07606,1.07649,1.07601,1.07649,0
2024-04-02 15:45:00,1.07649,1.07682,1.07647,1.0768,0
2024-04-02 16:00:00,1.07679,1.07683,1.07657,1.07669,0
2024-04-02 16:15:00,1.07671,1.0768,1.07661,1.0767,0
2024-04-02 16:30:00,1.0767,1.07677,1.07667,1.07674,0
2024-04-02 16:45:00,1.07674,1.07696,1.07673,1.07691,0
2024-04-02 17:00:00,1.07691,1.07709,1.07689,1.07697,0
2024-04-02 17:15:00,1.07697,1.07719,1.07696,1.07715,0
2024-04-02 17:30:00,1.07715,1.07716,1.077,1.0771,0
2024-04-02 17:45:00,1.0771,1.07734,1.07705,1.07734,0
2024-04-02 18:00:00,1.0773,1.07733,1.07698,1.07698,0
2024-04-02 18:15:00,1.07697,1.07701,1.07693,1.07698,0
2024-04-02 18:30:00,1.07697,1.0771,1.07692,1.07708,0
2024-04-02 18:45:00,1.07708,1.07708,1.0768,1.07682,0
2024-04-02 19:00:00,1.07682,1.07683,1.07672,1.07677,0
2024-04-02 19:15:00,1.07677,1.07687,1.07673,1.0768,0
2024-04-02 19:30:00,1.07679,1.07687,1.07675,1.07683,0
2024-04-02 19:45:00,1.07683,1.07683,1.07666,1.07679,0
2024-04-02 20:00:00,1.07678,1.07686,1.07659,1.07678,0
2024-04-02 20:15:00,1.07677,1.07677,1.0766,1.07667,0
2024-04-02 20:30:00,1.07668,1.07677,1.07665,1.07677,0
2024-04-02 20:45:00,1.07677,1.07716,1.07675,1.07688,0
2024-04-02 21:00:00,1.07688,1.07689,1.07658,1.07679,0
2024-04-02 21:15:00,1.07681,1.07695,1.07674,1.07689,0
2024-04-02 21:30:00,1.07688,1.07723,1.07675,1.07719,0
2024-04-02 21:45:00,1.0772,1.07735,1.0771,1.07721,0
2024-04-02 22:00:00,1.07722,1.07747,1.07716,1.07743,0
2024-04-02 22:15:00,1.07743,1.07744,1.07728,1.07733,0
2024-04-02 22:30:00,1.07732,1.07747,1.07729,1.07738,0
2024-04-02 22:45:00,1.07739,1.07748,1.07731,1.07742,0
2024-04-02 23:00:00,1.07742,1.07789,1.07741,1.07788,0
2024-04-02 23:15:00,1.07789,1.07793,1.07756,1.07758,0
2024-04-02 23:30:00,1.07758,1.0777,1.07752,1.07767,0
2024-04-02 23:45:00,1.07768,1.0778,1.07758,1.07772,0
2024-04-03 00:00:00,1.07773,1.0778,1.07757,1.07779,0
2024-04-03 00:15:00,1.07778,1.07779,1.07762,1.07776,0
2024-04-03 00:30:00,1.07775,1.07777,1.0777,1.07774,0
2024-04-03 00:45:00,1.07773,1.07775,1.07745,1.07746,0
2024-04-03 01:00:00,1.07747,1.07769,1.07743,1.07766,0
2024-04-03 01:15:00,1.07765,1.07773,1.07755,1.07761,0
2024-04-03 01:30:00,1.07761,1.07766,1.07751,1.07753,0
2024-04-03 01:45:00,1.07753,1.07753,1.0774,1.07753,0
2024-04-03 02:00:00,1.07754,1.07759,1.07734,1.07742,0
2024-04-03 02:15:00,1.07742,1.07742,1.077,1.07703,0
2024-04-03 02:30:00,1.07702,1.07716,1.07671,1.077,0
2024-04-03 02:45:00,1.07697,1.07714,1.07691,1.07692,0
2024-04-03 03:00:00,1.07693,1.07702,1.0764,1.07666,0
2024-04-03 03:15:00,1.07666,1.07682,1.0764,1.07655,0
2024-04-03 03:30:00,1.07656,1.07722,1.07645,1.07722,0
2024-04-03 03:45:00,1.07722,1.07723,1.07695,1.07705,0
2024-04-03 04:00:00,1.07704,1.07726,1.07699,1.07726,0
2024-04-03 04:15:00,1.07726,1.0773,1.07698,1.07727,0
2024-04-03 04:30:00,1.07727,1.07771,1.07722,1.07758,0
2024-04-03 04:45:00,1.07759,1.07773,1.07716,1.07716,0
2024-04-03 05:00:00,1.07714,1.07733,1.07659,1.0766,0
2024-04-03 05:15:00,1.07659,1.07683,1.07651,1.07666,0
2024-04-03 05:30:00,1.07666,1.07698,1.07654,1.07698,0
2024-04-03 05:45:00,1.07698,1.07747,1.07671,1.07677,0
2024-04-03 06:00:00,1.07676,1.07695,1.07662,1.07691,0
2024-04-03 06:15:00,1.07691,1.0771,1.07678,1.07708,0
2024-04-03 06:30:00,1.07707,1.0774,1.07705,1.07729,0
2024-04-03 06:45:00,1.07726,1.07766,1.07712,1.07755,0
2024-04-03 07:00:00,1.07756,1.07841,1.07756,1.07839,0
2024-04-03 07:15:00,1.0784,1.07847,1.0778,1.07805,0
2024-04-03 07:30:00,1.07805,1.07812,1.07787,1.07794,0
2024-04-03 07:45:00,1.07795,1.07849,1.07793,1.07838,0
2024-04-03 08:00:00,1.0784,1.07864,1.0782,1.07851,0
2024-04-03 08:15:00,1.07852,1.07855,1.07758,1.07774,0
2024-04-03 08:30:00,1.07775,1.07811,1.07745,1.07759,0
2024-04-03 08:45:00,1.07758,1.07781,1.0773,1.07781,0
2024-04-03 09:00:00,1.07781,1.07867,1.07778,1.07836,0
2024-04-03 09:15:00,1.07836,1.07877,1.0783,1.07875,0
2024-04-03 09:30:00,1.07877,1.07927,1.0787,1.0788,0
2024-04-03 09:45:00,1.07881,1.07915,1.07863,1.07889,0
2024-04-03 10:00:00,1.07892,1.08179,1.07892,1.08059,0
2024-04-03 10:15:00,1.08061,1.08114,1.08025,1.08089,0
2024-04-03 10:30:00,1.08091,1.08182,1.08058,1.08182,0
2024-04-03 10:45:00,1.08181,1.0824,1.08171,1.08228,0
2024-04-03 11:00:00,1.08228,1.08239,1.08193,1.08223,0
2024-04-03 11:15:00,1.08222,1.08305,1.08219,1.08273,0
2024-04-03 11:30:00,1.08274,1.083,1.08246,1.08249,0
2024-04-03 11:45:00,1.08252,1.08278,1.08237,1.08266,0
2024-04-03 12:00:00,1.08268,1.08273,1.08202,1.08248,0
2024-04-03 12:15:00,1.08247,1.08332,1.08233,1.08325,0
2024-04-03 12:30:00,1.08326,1.08362,1.08276,1.08327,0
2024-04-03 12:45:00,1.08327,1.08329,1.08283,1.08305,0
2024-04-03 13:00:00,1.08306,1.08306,1.08255,1.08294,0
2024-04-03 13:15:00,1.08295,1.08342,1.08291,1.08335,0
2024-04-03 13:30:00,1.08335,1.08335,1.083,1.08311,0
2024-04-03 13:45:00,1.0831,1.08338,1.08309,1.08321,0
2024-04-03 14:00:00,1.0832,1.08368,1.08315,1.08362,0
2024-04-03 14:15:00,1.08362,1.08363,1.08327,1.0833,0
2024-04-03 14:30:00,1.08332,1.08339,1.08323,1.08335,0
2024-04-03 14:45:00,1.08335,1.08353,1.08328,1.08348,0
2024-04-03 15:00:00,1.08347,1.08347,1.08314,1.08319,0
2024-04-03 15:15:00,1.08318,1.08322,1.08292,1.08294,0
2024-04-03 15:30:00,1.08294,1.08322,1.08293,1.08322,0
2024-04-03 15:45:00,1.08323,1.08349,1.08321,1.08334,0
2024-04-03 16:00:00,1.08334,1.0834,1.08324,1.08336,0
2024-04-03 16:15:00,1.08337,1.08347,1.08335,1.08347,0
2024-04-03 16:30:00,1.08347,1.08357,1.0834,1.08355,0
2024-04-03 16:45:00,1.08355,1.08366,1.08355,1.08356,0
2024-04-03 17:00:00,1.08356,1.08356,1.08312,1.08343,0
2024-04-03 17:15:00,1.08347,1.08354,1.08343,1.0835,0
2024-04-03 17:30:00,1.0835,1.08354,1.0834,1.08348,0
2024-04-03 17:45:00,1.0835,1.08351,1.0833,1.08334,0
2024-04-03 18:00:00,1.08333,1.08376,1.08333,1.08376,0
2024-04-03 18:15:00,1.08376,1.08382,1.08374,1.08377,0
2024-04-03 18:30:00,1.08376,1.08378,1.08366,1.08366,0
2024-04-03 18:45:00,1.08367,1.08377,1.08365,1.08376,0
2024-04-03 19:00:00,1.08376,1.08386,1.08362,1.08381,0
2024-04-03 19:15:00,1.0838,1.08382,1.08371,1.08381,0
2024-04-03 19:30:00,1.08382,1.08407,1.08376,1.08376,0
2024-04-03 19:45:00,1.08376,1.08383,1.0837,1.0838,0
2024-04-03 20:00:00,1.0838,1.08399,1.08371,1.08383,0
2024-04-03 20:15:00,1.08384,1.08395,1.08353,1.0836,0
2024-04-03 20:30:00,1.0836,1.08386,1.08347,1.08385,0
2024-04-03 20:45:00,1.08386,1.08434,1.08385,1.0843,0
2024-04-03 21:00:00,1.0843,1.0843,1.08405,1.08414,0
2024-04-03 21:15:00,1.08417,1.08439,1.08415,1.08416,0
2024-04-03 21:30:00,1.08416,1.0842,1.084,1.08412,0
2024-04-03 21:45:00,1.08413,1.08417,1.08403,1.08407,0
2024-04-03 22:00:00,1.08408,1.08408,1.08381,1.08396,0
2024-04-03 22:15:00,1.08397,1.08398,1.08382,1.08397,0
2024-04-03 22:30:00,1.08398,1.08438,1.08398,1.08438,0
2024-04-03 22:45:00,1.08438,1.08444,1.08418,1.08428,0
2024-04-03 23:00:00,1.08428,1.08432,1.08405,1.08408,0
2024-04-03 23:15:00,1.08408,1.08418,1.08408,1.08417,0
2024-04-03 23:30:00,1.08416,1.08431,1.08401,1.08423,0
2024-04-03 23:45:00,1.08422,1.08434,1.08419,1.08425,0
2024-04-04 00:00:00,1.08425,1.08441,1.08425,1.08436,0
2024-04-04 00:15:00,1.08437,1.08447,1.08428,1.08443,0
2024-04-04 00:30:00,1.08443,1.08445,1.08426,1.08427,0
2024-04-04 00:45:00,1.08427,1.08442,1.08425,1.08426,0
2024-04-04 01:00:00,1.08427,1.08443,1.08426,1.08436,0
2024-04-04 01:15:00,1.08436,1.08462,1.08435,1.08452,0
2024-04-04 01:30:00,1.08453,1.08464,1.08453,1.08457,0
2024-04-04 01:45:00,1.08458,1.08463,1.0841,1.08418,0
2024-04-04 02:00:00,1.08419,1.08463,1.0841,1.08456,0
2024-04-04 02:15:00,1.08457,1.08461,1.08443,1.0845,0
2024-04-04 02:30:00,1.0845,1.0845,1.08394,1.08436,0
2024-04-04 02:45:00,1.08435,1.08451,1.08389,1.08398,0
2024-04-04 03:00:00,1.08399,1.08457,1.08391,1.08453,0
2024-04-04 03:15:00,1.08454,1.0854,1.08451,1.08521,0
2024-04-04 03:30:00,1.08522,1.08569,1.08511,1.08524,0
2024-04-04 03:45:00,1.08527,1.08583,1.08525,1.08571,0
